"","ID","SEX","FOODITEM","BOUTDURATION","ages","new.rank","female","male","KID","new.f","new.m","rank","adult.presence"
"3383","PO","1",464,5,2,5,"2","2","PO","2","2","1","5"
"3384","PO","1",464,12,2,5,"2","2","PO","2","2","1","5"
"3385","PO","1",464,26,2,5,"2","2","PO","2","2","1","5"
"3386","PO","1",464,29,2,5,"2","2","PO","2","2","1","5"
"3387","PO","1",464,4,2,5,"2","2","PO","2","2","1","5"
"3388","PO","1",464,2,2,5,"2","2","PO","2","2","1","5"
"3389","PO","1",464,4,2,5,"2","2","PO","2","2","1","5"
"3390","PO","1",464,5,2,5,"2","2","PO","2","2","1","5"
"3391","PO","1",464,3,2,5,"2","2","PO","2","2","1","5"
"3392","PO","1",464,3,2,5,"2","2","PO","2","2","1","5"
"3393","PO","1",464,3,2,5,"2","2","PO","2","2","1","5"
"3394","PO","1",464,3,2,5,"2","2","PO","2","2","1","5"
"3395","PO","1",464,7,2,5,"2","2","PO","2","2","1","5"
"3396","PO","1",464,4,2,5,"2","2","PO","2","2","1","5"
"3397","PO","1",464,4,2,5,"2","2","PO","2","2","1","5"
"3398","PO","1",464,3,2,5,"2","2","PO","2","2","1","5"
"3399","PO","1",464,3,2,5,"2","2","PO","2","2","1","5"
"3400","PO","1",465,20,2,5,"2","2","PO","2","2","1","5"
"3401","PO","1",403,271,2,5,"2","2","PO","2","2","1","5"
"3402","PO","1",403,57,2,5,"2","2","PO","2","2","1","5"
"3403","PO","1",403,9,2,5,"2","2","PO","2","2","1","5"
"3404","PO","1",403,15,2,5,"2","2","PO","2","2","1","5"
"3405","PO","1",403,12,2,5,"2","2","PO","2","2","1","5"
"3406","PO","1",403,31,2,5,"2","2","PO","2","2","1","5"
"3407","PO","1",403,13,2,5,"2","2","PO","2","2","1","5"
"3408","PO","1",403,4,2,5,"2","2","PO","2","2","1","5"
"3409","PO","1",403,7,2,5,"2","2","PO","2","2","1","5"
"3410","PO","1",403,22,2,5,"2","2","PO","2","2","1","5"
"3411","PO","1",403,3,2,5,"2","2","PO","2","2","1","5"
"3412","PO","1",403,6,2,5,"2","2","PO","2","2","1","5"
"3413","PO","1",403,5,2,5,"2","2","PO","2","2","1","5"
"3414","PO","1",403,5,2,5,"2","2","PO","2","2","1","5"
"3415","PO","1",403,4,2,5,"2","2","PO","2","2","1","5"
"3416","PO","1",403,4,2,5,"2","2","PO","2","2","1","5"
"3417","PO","1",403,4,2,5,"2","2","PO","2","2","1","5"
"3418","PO","1",403,7,2,5,"2","2","PO","2","2","1","5"
"3419","PO","1",403,2,2,5,"2","2","PO","2","2","1","5"
"3420","PO","1",403,2,2,5,"2","2","PO","2","2","1","5"
"3421","SO","0",464,269,4,5,"2","2","SO","2","2","1","5"
"3422","SO","0",464,207,4,5,"2","2","SO","2","2","1","5"
"3423","SO","0",464,228,4,5,"2","2","SO","2","2","1","5"
"3424","SO","0",464,6,4,5,"2","2","SO","2","2","1","5"
"3425","SO","0",464,4,4,5,"2","2","SO","2","2","1","5"
"3426","SO","0",464,4,4,5,"2","2","SO","2","2","1","5"
"3427","SO","0",464,11,4,5,"2","2","SO","2","2","1","5"
"3428","SO","0",464,14,4,5,"2","2","SO","2","2","1","5"
"3429","SO","0",464,28,4,5,"2","2","SO","2","2","1","5"
"3430","SO","0",464,6,4,5,"2","2","SO","2","2","1","5"
"3431","SO","0",464,3,4,5,"2","2","SO","2","2","1","5"
"3432","SO","0",464,18,4,5,"2","2","SO","2","2","1","5"
"3433","SO","0",464,26,4,5,"2","2","SO","2","2","1","5"
"3434","SO","0",464,10,4,5,"2","2","SO","2","2","1","5"
"3435","SO","0",464,4,4,5,"2","2","SO","2","2","1","5"
"3436","SO","0",464,15,4,5,"2","2","SO","2","2","1","5"
"3437","SO","0",464,2,4,5,"2","2","SO","2","2","1","5"
"3438","SO","0",464,3,4,5,"2","2","SO","2","2","1","5"
"3439","SO","0",464,3,4,5,"2","2","SO","2","2","1","5"
"3440","SO","0",403,133,4,5,"2","2","SO","2","2","1","5"
"3441","SO","0",403,207,4,5,"2","2","SO","2","2","1","5"
"3442","SO","0",403,3,4,5,"2","2","SO","2","2","1","5"
"3443","SO","0",403,3,4,5,"2","2","SO","2","2","1","5"
"3444","SO","0",403,3,4,5,"2","2","SO","2","2","1","5"
"3445","SO","0",403,5,4,5,"2","2","SO","2","2","1","5"
"3446","SO","0",403,9,4,5,"2","2","SO","2","2","1","5"
"3447","SO","0",403,6,4,5,"2","2","SO","2","2","1","5"
"3448","SU","0",464,108,5,5,"2","2","SU","2","2","1","5"
"3449","SU","0",464,124,5,5,"2","2","SU","2","2","1","5"
"3450","SU","0",464,49,5,5,"2","2","SU","2","2","1","5"
"3451","SU","0",464,8,5,5,"2","2","SU","2","2","1","5"
"3452","SU","0",464,6,5,5,"2","2","SU","2","2","1","5"
"3453","SU","0",464,139,5,5,"2","2","SU","2","2","1","5"
"3454","SU","0",464,34,5,5,"2","2","SU","2","2","1","5"
"3455","SU","0",464,18,5,5,"2","2","SU","2","2","1","5"
"3456","SU","0",464,7,5,5,"2","2","SU","2","2","1","5"
"3457","SU","0",464,7,5,5,"2","2","SU","2","2","1","5"
"3458","SU","0",464,3,5,5,"2","2","SU","2","2","1","5"
"3459","SU","0",464,3,5,5,"2","2","SU","2","2","1","5"
"3460","SU","0",464,6,5,5,"2","2","SU","2","2","1","5"
"3461","SU","0",464,3,5,5,"2","2","SU","2","2","1","5"
"3462","SU","0",464,3,5,5,"2","2","SU","2","2","1","5"
"3463","SU","0",464,9,5,5,"2","2","SU","2","2","1","5"
"3464","SU","0",464,3,5,5,"2","2","SU","2","2","1","5"
"3465","SU","0",464,40,5,5,"2","2","SU","2","2","1","5"
"3466","SU","0",464,25,5,5,"2","2","SU","2","2","1","5"
"3467","SU","0",464,19,5,5,"2","2","SU","2","2","1","5"
"3468","SU","0",464,7,5,5,"2","2","SU","2","2","1","5"
"3469","SU","0",464,11,5,5,"2","2","SU","2","2","1","5"
"3470","SU","0",464,40,5,5,"2","2","SU","2","2","1","5"
"3471","SU","0",464,2,5,5,"2","2","SU","2","2","1","5"
"3472","SU","0",464,36,5,5,"2","2","SU","2","2","1","5"
"3473","SU","0",464,9,5,5,"2","2","SU","2","2","1","5"
"3474","SU","0",464,20,5,5,"2","2","SU","2","2","1","5"
"3475","SU","0",464,3,5,5,"2","2","SU","2","2","1","5"
"3476","SU","0",464,3,5,5,"2","2","SU","2","2","1","5"
"3477","SU","0",464,4,5,5,"2","2","SU","2","2","1","5"
"3478","SU","0",464,5,5,5,"2","2","SU","2","2","1","5"
"3479","SU","0",464,4,5,5,"2","2","SU","2","2","1","5"
"3480","SU","0",465,4,5,5,"2","2","SU","2","2","1","5"
"3481","SU","0",403,593,5,5,"2","2","SU","2","2","1","5"
"3482","SU","0",403,36,5,5,"2","2","SU","2","2","1","5"
"3483","SU","0",403,7,5,5,"2","2","SU","2","2","1","5"
"3484","SU","0",403,12,5,5,"2","2","SU","2","2","1","5"
"3485","SU","0",403,9,5,5,"2","2","SU","2","2","1","5"
"3486","SU","0",403,9,5,5,"2","2","SU","2","2","1","5"
"3487","SU","0",403,3,5,5,"2","2","SU","2","2","1","5"
"3488","SU","0",403,3,5,5,"2","2","SU","2","2","1","5"
"3489","SW","1",464,312,2,5,"2","2","SW","2","2","1","5"
"3490","SW","1",464,332,2,5,"2","2","SW","2","2","1","5"
"3491","SW","1",464,18,2,5,"2","2","SW","2","2","1","5"
"3492","SW","1",464,4,2,5,"2","2","SW","2","2","1","5"
"3493","SW","1",464,3,2,5,"2","2","SW","2","2","1","5"
"3494","SW","1",464,3,2,5,"2","2","SW","2","2","1","5"
"3495","SW","1",464,11,2,5,"2","2","SW","2","2","1","5"
"3496","SW","1",464,11,2,5,"2","2","SW","2","2","1","5"
"3497","SW","1",464,4,2,5,"2","2","SW","2","2","1","5"
"3498","SW","1",464,12,2,5,"2","2","SW","2","2","1","5"
"3499","SW","1",464,63,2,5,"2","2","SW","2","2","1","5"
"3500","SW","1",464,5,2,5,"2","2","SW","2","2","1","5"
"3501","SW","1",464,11,2,5,"2","2","SW","2","2","1","5"
"3502","SW","1",464,29,2,5,"2","2","SW","2","2","1","5"
"3503","SW","1",464,18,2,5,"2","2","SW","2","2","1","5"
"3504","SW","1",464,5,2,5,"2","2","SW","2","2","1","5"
"3505","SW","1",464,4,2,5,"2","2","SW","2","2","1","5"
"3506","SW","1",464,4,2,5,"2","2","SW","2","2","1","5"
"3507","SW","1",464,20,2,5,"2","2","SW","2","2","1","5"
"3508","SW","1",464,9,2,5,"2","2","SW","2","2","1","5"
"3509","SW","1",464,16,2,5,"2","2","SW","2","2","1","5"
"3510","SW","1",464,398,2,5,"2","2","SW","2","2","1","5"
"3511","SW","1",403,106,2,5,"2","2","SW","2","2","1","5"
"3512","SW","1",403,3,2,5,"2","2","SW","2","2","1","5"
"3513","SW","1",403,3,2,5,"2","2","SW","2","2","1","5"
"3514","SW","1",403,3,2,5,"2","2","SW","2","2","1","5"
"3515","SW","1",403,3,2,5,"2","2","SW","2","2","1","5"
"3516","SW","1",403,4,2,5,"2","2","SW","2","2","1","5"
"3517","SW","1",403,5,2,5,"2","2","SW","2","2","1","5"
"3518","SW","1",403,3,2,5,"2","2","SW","2","2","1","5"
"3519","SZ","0",464,193,3,5,"2","2","SZ","2","2","1","5"
"3520","SZ","0",464,127,3,5,"2","2","SZ","2","2","1","5"
"3521","SZ","0",464,24,3,5,"2","2","SZ","2","2","1","5"
"3522","SZ","0",464,174,3,5,"2","2","SZ","2","2","1","5"
"3523","SZ","0",464,7,3,5,"2","2","SZ","2","2","1","5"
"3524","SZ","0",464,4,3,5,"2","2","SZ","2","2","1","5"
"3525","SZ","0",464,24,3,5,"2","2","SZ","2","2","1","5"
"3526","SZ","0",464,7,3,5,"2","2","SZ","2","2","1","5"
"3527","SZ","0",464,19,3,5,"2","2","SZ","2","2","1","5"
"3528","SZ","0",464,6,3,5,"2","2","SZ","2","2","1","5"
"3529","SZ","0",464,5,3,5,"2","2","SZ","2","2","1","5"
"3530","SZ","0",464,5,3,5,"2","2","SZ","2","2","1","5"
"3531","SZ","0",464,19,3,5,"2","2","SZ","2","2","1","5"
"3532","SZ","0",464,54,3,5,"2","2","SZ","2","2","1","5"
"3533","SZ","0",464,28,3,5,"2","2","SZ","2","2","1","5"
"3534","SZ","0",464,6,3,5,"2","2","SZ","2","2","1","5"
"3535","SZ","0",464,2,3,5,"2","2","SZ","2","2","1","5"
"3536","SZ","0",464,6,3,5,"2","2","SZ","2","2","1","5"
"3537","SZ","0",464,13,3,5,"2","2","SZ","2","2","1","5"
"3538","SZ","0",464,13,3,5,"2","2","SZ","2","2","1","5"
"3539","SZ","0",464,5,3,5,"2","2","SZ","2","2","1","5"
"3540","SZ","0",464,3,3,5,"2","2","SZ","2","2","1","5"
"3541","SZ","0",464,3,3,5,"2","2","SZ","2","2","1","5"
"3542","SZ","0",464,3,3,5,"2","2","SZ","2","2","1","5"
"3543","SZ","0",464,16,3,5,"2","2","SZ","2","2","1","5"
"3544","SZ","0",464,7,3,5,"2","2","SZ","2","2","1","5"
"3545","SZ","0",464,18,3,5,"2","2","SZ","2","2","1","5"
"3546","SZ","0",464,2,3,5,"2","2","SZ","2","2","1","5"
"3547","SZ","0",464,3,3,5,"2","2","SZ","2","2","1","5"
"3548","SZ","0",403,78,3,5,"2","2","SZ","2","2","1","5"
"3549","SZ","0",403,91,3,5,"2","2","SZ","2","2","1","5"
"3550","SZ","0",403,15,3,5,"2","2","SZ","2","2","1","5"
"3551","SZ","0",403,6,3,5,"2","2","SZ","2","2","1","5"
"3552","SZ","0",403,4,3,5,"2","2","SZ","2","2","1","5"
"3553","SZ","0",403,40,3,5,"2","2","SZ","2","2","1","5"
"3554","SZ","0",403,3,3,5,"2","2","SZ","2","2","1","5"
"3555","SZ","0",403,3,3,5,"2","2","SZ","2","2","1","5"
"3556","SZ","0",403,3,3,5,"2","2","SZ","2","2","1","5"
"3557","SZ","0",403,6,3,5,"2","2","SZ","2","2","1","5"
"3558","SZ","0",403,13,3,5,"2","2","SZ","2","2","1","5"
"3559","SZ","0",403,5,3,5,"2","2","SZ","2","2","1","5"
"3560","SZ","0",403,6,3,5,"2","2","SZ","2","2","1","5"
"3561","SZ","0",403,4,3,5,"2","2","SZ","2","2","1","5"
"3562","SZ","0",403,76,3,5,"2","2","SZ","2","2","1","5"
"3563","SZ","0",403,52,3,5,"2","2","SZ","2","2","1","5"
"3564","VX","0",464,139,3,5,"2","2","VX","2","2","1","5"
"3565","VX","0",464,176,3,5,"2","2","VX","2","2","1","5"
"3566","VX","0",464,3,3,5,"2","2","VX","2","2","1","5"
"3567","VX","0",464,17,3,5,"2","2","VX","2","2","1","5"
"3568","VX","0",464,5,3,5,"2","2","VX","2","2","1","5"
"3569","VX","0",464,10,3,5,"2","2","VX","2","2","1","5"
"3570","VX","0",464,15,3,5,"2","2","VX","2","2","1","5"
"3571","VX","0",464,5,3,5,"2","2","VX","2","2","1","5"
"3572","VX","0",464,26,3,5,"2","2","VX","2","2","1","5"
"3573","VX","0",464,3,3,5,"2","2","VX","2","2","1","5"
"3574","VX","0",464,3,3,5,"2","2","VX","2","2","1","5"
"3575","VX","0",403,14,3,5,"2","2","VX","2","2","1","5"
"3576","VX","0",403,9,3,5,"2","2","VX","2","2","1","5"
"3577","VX","0",403,18,3,5,"2","2","VX","2","2","1","5"
"3578","VX","0",403,8,3,5,"2","2","VX","2","2","1","5"
"3579","VX","0",403,11,3,5,"2","2","VX","2","2","1","5"
"3580","VX","0",403,30,3,5,"2","2","VX","2","2","1","5"
"3581","VX","0",403,3,3,5,"2","2","VX","2","2","1","5"
"3582","VX","0",403,39,3,5,"2","2","VX","2","2","1","5"
"3583","VX","0",403,11,3,5,"2","2","VX","2","2","1","5"
"3584","VX","0",403,31,3,5,"2","2","VX","2","2","1","5"
"3585","VX","0",403,4,3,5,"2","2","VX","2","2","1","5"
"3586","VX","0",403,11,3,5,"2","2","VX","2","2","1","5"
"3587","VX","0",403,5,3,5,"2","2","VX","2","2","1","5"
"3588","VX","0",403,2,3,5,"2","2","VX","2","2","1","5"
"3589","VX","0",403,3,3,5,"2","2","VX","2","2","1","5"
"3590","WB","1",464,153,2,5,"2","2","WB","2","2","1","5"
"3591","WB","1",464,79,2,5,"2","2","WB","2","2","1","5"
"3592","WB","1",464,22,2,5,"2","2","WB","2","2","1","5"
"3593","WB","1",464,7,2,5,"2","2","WB","2","2","1","5"
"3594","WB","1",464,11,2,5,"2","2","WB","2","2","1","5"
"3595","WB","1",464,18,2,5,"2","2","WB","2","2","1","5"
"3596","WB","1",464,6,2,5,"2","2","WB","2","2","1","5"
"3597","WB","1",464,9,2,5,"2","2","WB","2","2","1","5"
"3598","WB","1",464,62,2,5,"2","2","WB","2","2","1","5"
"3599","WB","1",464,8,2,5,"2","2","WB","2","2","1","5"
"3600","WB","1",464,5,2,5,"2","2","WB","2","2","1","5"
"3601","WB","1",464,10,2,5,"2","2","WB","2","2","1","5"
"3602","WB","1",464,7,2,5,"2","2","WB","2","2","1","5"
"3603","WB","1",464,4,2,5,"2","2","WB","2","2","1","5"
"3604","WB","1",464,2,2,5,"2","2","WB","2","2","1","5"
"3605","WB","1",464,3,2,5,"2","2","WB","2","2","1","5"
"3606","WB","1",464,4,2,5,"2","2","WB","2","2","1","5"
"3607","WB","1",464,2,2,5,"2","2","WB","2","2","1","5"
"3608","WB","1",464,6,2,5,"2","2","WB","2","2","1","5"
"3609","WB","1",464,3,2,5,"2","2","WB","2","2","1","5"
"3610","WB","1",464,3,2,5,"2","2","WB","2","2","1","5"
"3611","WB","1",464,3,2,5,"2","2","WB","2","2","1","5"
"3612","WB","1",465,9,2,5,"2","2","WB","2","2","1","5"
"3613","WB","1",403,6,2,5,"2","2","WB","2","2","1","5"
"3614","WB","1",403,6,2,5,"2","2","WB","2","2","1","5"
"3615","WB","1",403,5,2,5,"2","2","WB","2","2","1","5"
"3616","WB","1",403,3,2,5,"2","2","WB","2","2","1","5"
"3617","WB","1",403,3,2,5,"2","2","WB","2","2","1","5"
"3618","WB","1",403,11,2,5,"2","2","WB","2","2","1","5"
"3619","WB","1",403,5,2,5,"2","2","WB","2","2","1","5"
"3620","WB","1",403,5,2,5,"2","2","WB","2","2","1","5"
"3621","WB","1",403,7,2,5,"2","2","WB","2","2","1","5"
"3622","WB","1",403,2,2,5,"2","2","WB","2","2","1","5"
"3623","WB","1",403,3,2,5,"2","2","WB","2","2","1","5"
"3624","WK","0",464,198,3,5,"2","2","WK","2","2","1","5"
"3625","WK","0",464,295,3,5,"2","2","WK","2","2","1","5"
"3626","WK","0",464,15,3,5,"2","2","WK","2","2","1","5"
"3627","WK","0",464,8,3,5,"2","2","WK","2","2","1","5"
"3628","WK","0",464,26,3,5,"2","2","WK","2","2","1","5"
"3629","WK","0",464,6,3,5,"2","2","WK","2","2","1","5"
"3630","WK","0",464,3,3,5,"2","2","WK","2","2","1","5"
"3631","WK","0",464,3,3,5,"2","2","WK","2","2","1","5"
"3632","WK","0",464,4,3,5,"2","2","WK","2","2","1","5"
"3633","WK","0",464,6,3,5,"2","2","WK","2","2","1","5"
"3634","WK","0",464,2,3,5,"2","2","WK","2","2","1","5"
"3635","WK","0",464,6,3,5,"2","2","WK","2","2","1","5"
"3636","WK","0",464,2,3,5,"2","2","WK","2","2","1","5"
"3637","WK","0",464,39,3,5,"2","2","WK","2","2","1","5"
"3638","WK","0",464,4,3,5,"2","2","WK","2","2","1","5"
"3639","WK","0",464,100,3,5,"2","2","WK","2","2","1","5"
"3640","WK","0",464,97,3,5,"2","2","WK","2","2","1","5"
"3641","WK","0",464,25,3,5,"2","2","WK","2","2","1","5"
"3642","WK","0",464,3,3,5,"2","2","WK","2","2","1","5"
"3643","WK","0",464,5,3,5,"2","2","WK","2","2","1","5"
"3644","WK","0",464,7,3,5,"2","2","WK","2","2","1","5"
"3645","WK","0",464,3,3,5,"2","2","WK","2","2","1","5"
"3646","WK","0",403,37,3,5,"2","2","WK","2","2","1","5"
"3647","WK","0",403,22,3,5,"2","2","WK","2","2","1","5"
"3648","WK","0",403,9,3,5,"2","2","WK","2","2","1","5"
"3649","WK","0",403,9,3,5,"2","2","WK","2","2","1","5"
"3650","WK","0",403,4,3,5,"2","2","WK","2","2","1","5"
"3651","WK","0",403,2,3,5,"2","2","WK","2","2","1","5"
"3652","WK","0",403,4,3,5,"2","2","WK","2","2","1","5"
"3653","WK","0",403,76,3,5,"2","2","WK","2","2","1","5"
"3654","WK","0",403,46,3,5,"2","2","WK","2","2","1","5"
"3655","WK","0",403,68,3,5,"2","2","WK","2","2","1","5"
"3656","WK","0",403,5,3,5,"2","2","WK","2","2","1","5"
"3657","XA","0",464,429,5,5,"2","2","XA","2","2","1","5"
"3658","XA","0",464,21,5,5,"2","2","XA","2","2","1","5"
"3659","XA","0",464,39,5,5,"2","2","XA","2","2","1","5"
"3660","XA","0",464,18,5,5,"2","2","XA","2","2","1","5"
"3661","XA","0",464,90,5,5,"2","2","XA","2","2","1","5"
"3662","XA","0",464,55,5,5,"2","2","XA","2","2","1","5"
"3663","XA","0",464,21,5,5,"2","2","XA","2","2","1","5"
"3664","XA","0",464,5,5,5,"2","2","XA","2","2","1","5"
"3665","XA","0",464,5,5,5,"2","2","XA","2","2","1","5"
"3666","XA","0",464,5,5,5,"2","2","XA","2","2","1","5"
"3667","XA","0",464,14,5,5,"2","2","XA","2","2","1","5"
"3668","XA","0",464,12,5,5,"2","2","XA","2","2","1","5"
"3669","XA","0",464,70,5,5,"2","2","XA","2","2","1","5"
"3670","XA","0",464,76,5,5,"2","2","XA","2","2","1","5"
"3671","XA","0",464,293,5,5,"2","2","XA","2","2","1","5"
"3672","XA","0",464,3,5,5,"2","2","XA","2","2","1","5"
"3673","XA","0",464,6,5,5,"2","2","XA","2","2","1","5"
"3674","XA","0",464,6,5,5,"2","2","XA","2","2","1","5"
"3675","XA","0",464,3,5,5,"2","2","XA","2","2","1","5"
"3676","XA","0",464,9,5,5,"2","2","XA","2","2","1","5"
"3677","XA","0",464,5,5,5,"2","2","XA","2","2","1","5"
"3678","XA","0",464,11,5,5,"2","2","XA","2","2","1","5"
"3679","XA","0",464,4,5,5,"2","2","XA","2","2","1","5"
"3680","XA","0",464,15,5,5,"2","2","XA","2","2","1","5"
"3681","XA","0",464,3,5,5,"2","2","XA","2","2","1","5"
"3682","XA","0",464,5,5,5,"2","2","XA","2","2","1","5"
"3683","XA","0",403,19,5,5,"2","2","XA","2","2","1","5"
"3684","XA","0",403,11,5,5,"2","2","XA","2","2","1","5"
"3685","XA","0",403,11,5,5,"2","2","XA","2","2","1","5"
"3686","XA","0",403,4,5,5,"2","2","XA","2","2","1","5"
"3687","XA","0",403,7,5,5,"2","2","XA","2","2","1","5"
"3688","XA","0",403,5,5,5,"2","2","XA","2","2","1","5"
"3689","XA","0",403,5,5,5,"2","2","XA","2","2","1","5"
"3690","XA","0",403,6,5,5,"2","2","XA","2","2","1","5"
"3691","XA","0",403,4,5,5,"2","2","XA","2","2","1","5"
"3692","XE","1",464,492,3,5,"2","2","XE","2","2","1","5"
"3693","XE","1",464,253,3,5,"2","2","XE","2","2","1","5"
"3694","XE","1",464,38,3,5,"2","2","XE","2","2","1","5"
"3695","XE","1",464,5,3,5,"2","2","XE","2","2","1","5"
"3696","XE","1",464,3,3,5,"2","2","XE","2","2","1","5"
"3697","XE","1",464,15,3,5,"2","2","XE","2","2","1","5"
"3698","XE","1",464,38,3,5,"2","2","XE","2","2","1","5"
"3699","XE","1",403,7,3,5,"2","2","XE","2","2","1","5"
"3700","XE","1",403,4,3,5,"2","2","XE","2","2","1","5"
"3701","XE","1",403,2,3,5,"2","2","XE","2","2","1","5"
"3702","XE","1",403,6,3,5,"2","2","XE","2","2","1","5"
"3703","XE","1",403,2,3,5,"2","2","XE","2","2","1","5"
"3704","YN","1",464,290,2,5,"2","2","YN","2","2","1","5"
"3705","YN","1",464,44,2,5,"2","2","YN","2","2","1","5"
"3706","YN","1",464,11,2,5,"2","2","YN","2","2","1","5"
"3707","YN","1",464,31,2,5,"2","2","YN","2","2","1","5"
"3708","YN","1",464,29,2,5,"2","2","YN","2","2","1","5"
"3709","YN","1",464,6,2,5,"2","2","YN","2","2","1","5"
"3710","YN","1",464,7,2,5,"2","2","YN","2","2","1","5"
"3711","YN","1",464,47,2,5,"2","2","YN","2","2","1","5"
"3712","YN","1",464,5,2,5,"2","2","YN","2","2","1","5"
"3713","YN","1",464,3,2,5,"2","2","YN","2","2","1","5"
"3714","YN","1",464,24,2,5,"2","2","YN","2","2","1","5"
"3715","YN","1",464,70,2,5,"2","2","YN","2","2","1","5"
"3716","YN","1",464,62,2,5,"2","2","YN","2","2","1","5"
"3717","YN","1",464,91,2,5,"2","2","YN","2","2","1","5"
"3718","YN","1",464,12,2,5,"2","2","YN","2","2","1","5"
"3719","YN","1",464,6,2,5,"2","2","YN","2","2","1","5"
"3720","YN","1",464,12,2,5,"2","2","YN","2","2","1","5"
"3721","YN","1",464,3,2,5,"2","2","YN","2","2","1","5"
"3722","YN","1",403,57,2,5,"2","2","YN","2","2","1","5"
"3723","YN","1",403,5,2,5,"2","2","YN","2","2","1","5"
"3724","YN","1",403,3,2,5,"2","2","YN","2","2","1","5"
"3725","YN","1",403,3,2,5,"2","2","YN","2","2","1","5"
"3726","YN","1",403,58,2,5,"2","2","YN","2","2","1","5"
"3727","YN","1",403,16,2,5,"2","2","YN","2","2","1","5"
"3728","YN","1",403,6,2,5,"2","2","YN","2","2","1","5"
"3729","YN","1",403,3,2,5,"2","2","YN","2","2","1","5"
"3730","YN","1",403,4,2,5,"2","2","YN","2","2","1","5"
"3731","YV","1",464,258,6,5,"2","2","YV","2","2","1","5"
"3732","YV","1",464,607,6,5,"2","2","YV","2","2","1","5"
"3733","YV","1",464,201,6,5,"2","2","YV","2","2","1","5"
"3734","YV","1",464,10,6,5,"2","2","YV","2","2","1","5"
"3735","YV","1",464,9,6,5,"2","2","YV","2","2","1","5"
"3736","YV","1",464,51,6,5,"2","2","YV","2","2","1","5"
"3737","YV","1",464,6,6,5,"2","2","YV","2","2","1","5"
"3738","YV","1",464,35,6,5,"2","2","YV","2","2","1","5"
"3739","YV","1",464,39,6,5,"2","2","YV","2","2","1","5"
"3740","YV","1",464,7,6,5,"2","2","YV","2","2","1","5"
"3741","YV","1",464,7,6,5,"2","2","YV","2","2","1","5"
"3742","YV","1",464,3,6,5,"2","2","YV","2","2","1","5"
"3743","YV","1",464,3,6,5,"2","2","YV","2","2","1","5"
"3744","YV","1",464,14,6,5,"2","2","YV","2","2","1","5"
"3745","YV","1",464,8,6,5,"2","2","YV","2","2","1","5"
"3746","YV","1",464,24,6,5,"2","2","YV","2","2","1","5"
"3747","YV","1",464,51,6,5,"2","2","YV","2","2","1","5"
"3748","YV","1",464,32,6,5,"2","2","YV","2","2","1","5"
"3749","YV","1",464,2,6,5,"2","2","YV","2","2","1","5"
"3750","YV","1",464,16,6,5,"2","2","YV","2","2","1","5"
"3751","YV","1",464,3,6,5,"2","2","YV","2","2","1","5"
"3752","YV","1",464,4,6,5,"2","2","YV","2","2","1","5"
"3753","YV","1",464,4,6,5,"2","2","YV","2","2","1","5"
"3754","YV","1",403,58,6,5,"2","2","YV","2","2","1","5"
"3755","YV","1",403,82,6,5,"2","2","YV","2","2","1","5"
"3756","YV","1",403,5,6,5,"2","2","YV","2","2","1","5"
"3757","YV","1",403,10,6,5,"2","2","YV","2","2","1","5"
"3758","YV","1",403,5,6,5,"2","2","YV","2","2","1","5"
"3759","YV","1",403,4,6,5,"2","2","YV","2","2","1","5"
"3760","YV","1",403,3,6,5,"2","2","YV","2","2","1","5"
"3761","YV","1",403,5,6,5,"2","2","YV","2","2","1","5"
"3762","YV","1",403,4,6,5,"2","2","YV","2","2","1","5"
"3763","YV","1",403,15,6,5,"2","2","YV","2","2","1","5"
"3764","YV","1",403,107,6,5,"2","2","YV","2","2","1","5"
"3765","YV","1",403,7,6,5,"2","2","YV","2","2","1","5"
"3766","YV","1",403,4,6,5,"2","2","YV","2","2","1","5"
"3767","YZ","0",464,4,4,5,"2","2","YZ","2","2","1","5"
"3768","YZ","0",464,44,4,5,"2","2","YZ","2","2","1","5"
"3769","YZ","0",464,49,4,5,"2","2","YZ","2","2","1","5"
"3770","YZ","0",464,8,4,5,"2","2","YZ","2","2","1","5"
